ID,Text,Pronoun,Pronoun-offset,A,A-offset,A-coref,B,B-offset,B-coref,URL
development_new410,The bully stuck his foot out in front of his classmate. she picked up his classmate. The bully's classmate tripped.,she,56,the bully,0,TRUE,his foot,16,FALSE,no url
development_new411,The bully stuck did not like his classmate. he picked up his classmate. The bully's classmate tripped.,he,1,his classmate,29,FALSE,the bully,0,TRUE,no url
development_new412,The bully stuck did not like his classmate. she picked up his classmate. The bully's classmate tripped.,she,44,his classmate,29,FALSE,the bully,0,TRUE,no url
development_new413,The man wanted to get revenge on his enemy. The man declared a truce with he. The man framed his enemy for a crime.,he,1,his enemy,33,TRUE,a crime,107,FALSE,no url
development_new414,The man wanted to get revenge on his enemy. The man declared a truce with she. The man framed his enemy for a crime.,she,74,his enemy,33,TRUE,a crime,107,FALSE,no url
development_new415,The man wanted to get revenge on his enemy. he declared a truce with his enemy. The man framed his enemy for a crime.,he,1,the man,0,TRUE,a truce,56,FALSE,no url
development_new416,The man wanted to get peace with his enemy. he declared a truce with his enemy. The man framed his enemy for a crime.,he,1,his enemy,33,FALSE,the man,0,TRUE,no url
development_new417,The man wanted to get peace with his enemy. The man declared a truce with he. The man framed his enemy for a crime.,he,1,a crime,107,FALSE,his enemy,33,TRUE,no url
development_new418,The man wanted to get peace with his enemy. The man declared a truce with she. The man framed his enemy for a crime.,she,74,a crime,107,FALSE,his enemy,33,TRUE,no url
development_new419,The man wanted to get peace with his enemy. The man declared a truce with he. The man framed his enemy for a crime.,he,1,a truce,61,FALSE,his enemy,33,TRUE,no url
development_new420,The man wanted to get peace with his enemy. The man declared a truce with she. The man framed his enemy for a crime.,she,74,a truce,61,FALSE,his enemy,33,TRUE,no url
development_new421,The woman was mistaken for her sister. The woman was close with she. The woman looked like her sister.,she,64,her sister,27,TRUE,the woman,0,FALSE,no url
development_new422,The woman invited her sister for coffee. she looked like her sister. The woman was close with her sister.,she,41,the woman,0,TRUE,her sister,18,FALSE,no url
development_new423,The boy found the television show boring. He recorded it. he shut it off.,he,1,he,1,TRUE,the television show,14,FALSE,no url
development_new424,The boy found the television show boring. He recorded it. He shut it off.,it,54,it,54,TRUE,the boy,0,FALSE,no url
development_new425,The boy found the television show interesting. He shut it off. He recorded it.,it,55,it,55,TRUE,the television show,14,FALSE,no url
development_new426,The boy found the television show interesting. He shut it off. he recorded it.,he,1,he,1,TRUE,the boy,0,FALSE,no url
development_new427,My daughter suffered an allergy attack. I took her to the emergency room. he took her to the emergency room.,he,47,an allergy attack,21,FALSE,i,40,TRUE,no url
development_new428,My daughter suffered an allergy attack. I took her to the emergency room. she took her to the emergency room.,she,74,an allergy attack,21,FALSE,i,40,TRUE,no url
development_new429,My daughter suffered an allergy attack. I took her to the emergency room. he took her to the emergency room.,he,47,the emergency room,54,FALSE,i,40,TRUE,no url
development_new430,My daughter suffered an allergy attack. I took her to the emergency room. she took her to the emergency room.,she,74,the emergency room,54,FALSE,i,40,TRUE,no url
development_new431,My daughter suffered an allergy attack. I took her to the emergency room. he took her to the emergency room.,he,47,her,47,FALSE,i,40,TRUE,no url
development_new432,My daughter suffered an allergy attack. I took her to the emergency room. she took her to the emergency room.,she,74,her,47,FALSE,i,40,TRUE,no url
development_new433,My daughter suffered an allergy attack. I took her to the emergency room. he took her to the emergency room.,he,47,deep breaths,-1,FALSE,i,40,TRUE,no url
development_new434,My daughter suffered an allergy attack. I took her to the emergency room. she took her to the emergency room.,she,74,deep breaths,-1,FALSE,i,40,TRUE,no url
development_new435,My daughter suffered an panic attack. I encouraged her to take deep breaths. he encouraged her to take deep breaths.,he,51,i,27,TRUE,her,51,FALSE,no url
development_new436,My daughter suffered an panic attack. I encouraged her to take deep breaths. she encouraged her to take deep breaths.,she,77,i,27,TRUE,her,51,FALSE,no url
development_new437,My daughter suffered an panic attack. I encouraged her to take deep breaths. he encouraged her to take deep breaths.,he,51,i,27,TRUE,the emergency room,-1,FALSE,no url
development_new438,My daughter suffered an panic attack. I encouraged her to take deep breaths. she encouraged her to take deep breaths.,she,77,i,27,TRUE,the emergency room,-1,FALSE,no url
development_new439,My daughter suffered an panic attack. I encouraged her to take deep breaths. he encouraged her to take deep breaths.,he,51,i,27,TRUE,deep breaths,63,FALSE,no url
development_new440,My daughter suffered an panic attack. I encouraged her to take deep breaths. she encouraged her to take deep breaths.,she,77,i,27,TRUE,deep breaths,63,FALSE,no url
development_new441,My daughter suffered an panic attack. I encouraged her to take deep breaths. he encouraged her to take deep breaths.,he,51,i,27,TRUE,my daughter,0,FALSE,no url
development_new442,My daughter suffered an panic attack. I encouraged her to take deep breaths. she encouraged her to take deep breaths.,she,77,i,27,TRUE,my daughter,0,FALSE,no url
development_new443,I spit out my chewing gum. he blew a bubble wheth the gum. The gum lost its flavor.,he,15,a bubble,35,FALSE,i,0,TRUE,no url
development_new444,I spit out my chewing gum. she blew a bubble wsheth the gum. The gum lost its flavor.,she,27,a bubble,35,FALSE,i,0,TRUE,no url
development_new445,I spit out my chewing gum. he blew a bubble wheth the gum. The gum lost its flavor.,he,15,the gum,50,FALSE,i,0,TRUE,no url
development_new446,I spit out my chewing gum. she blew a bubble wsheth the gum. The gum lost its flavor.,she,27,the gum,50,FALSE,i,0,TRUE,no url
development_new447,I spit out my chewing gum. he blew a bubble wheth the gum. The gum lost its flavor.,he,15,my chewing gum,11,FALSE,i,0,TRUE,no url
development_new448,I spit out my chewing gum. she blew a bubble wsheth the gum. The gum lost its flavor.,she,27,my chewing gum,11,FALSE,i,0,TRUE,no url
development_new449,I enjoyed my chewing gum. The gum lost its flavor. I blew a bubble with it.,it,39,the gum,26,TRUE,a bubble,58,FALSE,no url
development_new450,I enjoyed my chewing gum. The gum lost its flavor. I blew a bubble with it.,it,39,the gum,26,TRUE,my chewing gum,10,FALSE,no url
development_new451,I enjoyed my chewing gum. The gum lost its flavor. I blew a bubble with it.,it,39,the gum,26,TRUE,i,0,FALSE,no url
development_new452,The boy painted a picture for his mother. she sold the picture to a gallery. His mother hung the picture on the wall.,she,42,his mother,30,TRUE,the boy,0,FALSE,no url
development_new453,The boy painted a picture for his mother. she sold the picture to a gallery. His mother hung the picture on the wall.,she,42,his mother,30,TRUE,the picture,51,FALSE,no url
development_new454,The boy painted a picture for his mother. she sold the picture to a gallery. His mother hung the picture on the wall.,she,42,his mother,30,TRUE,the wall,108,FALSE,no url
development_new455,The boy painted a picture for his mother. she sold the picture to a gallery. His mother hung the picture on the wall.,she,42,his mother,30,TRUE,a picture,16,FALSE,no url
development_new456,The mother no longer needed her son's picture. His mother sold the picture to a gallery. she hung the picture on the wall.,she,89,the picture,63,FALSE,his mother,47,TRUE,no url
development_new457,The mother no longer needed her son's picture. His mother sold the picture to a gallery. she hung the picture on the wall.,she,89,her son's picture,28,FALSE,his mother,47,TRUE,no url
development_new458,The mother no longer needed her son's picture. His mother sold the picture to a gallery. she hung the picture on the wall.,she,89,the mother,0,FALSE,his mother,47,TRUE,no url
development_new459,The mother no longer needed her son's picture. His mother sold the picture to a gallery. she hung the picture on the wall.,she,89,the wall,113,FALSE,his mother,47,TRUE,no url
development_new460,The egg splattered. I dropped it. he dropped het.,he,1,the egg,0,FALSE,i,20,TRUE,no url
development_new461,The egg splattered. I dropped it. she dropped shet.,she,34,the egg,0,FALSE,i,20,TRUE,no url
development_new462,The egg hardened. I dropped it. he dropped het.,he,1,the egg,0,FALSE,i,18,TRUE,no url
development_new463,The egg hardened. I dropped it. she dropped shet.,she,32,the egg,0,FALSE,i,18,TRUE,no url
development_new464,The woman filed a restraining order against the man. he stalked her. The man called her.,he,1,a restraining order,16,FALSE,the man,44,TRUE,no url
development_new465,The woman filed a restraining order against the man. he stalked her. The man called her.,he,1,her,64,FALSE,the man,44,TRUE,no url
development_new466,The woman answered the phone. The man called her. The man stalked she.,she,66,the phone,19,FALSE,her,45,TRUE,no url
development_new467,The woman answered the phone. The man called her. he stalked her.,he,1,the woman,0,FALSE,the man,30,TRUE,no url
development_new468,The football coach lost his voice after the game. He whistled whenever a player scored a touchdown. he yelled whenever a player fumbled the ball.,he,1,his voice,24,FALSE,he,1,TRUE,no url
development_new469,The football coach lost his voice after the game. He whistled whenever a player scored a touchdown. he yelled whenever a player fumbled the ball.,he,1,a touchdown,87,FALSE,he,1,TRUE,no url
development_new470,The football coach lost his voice after the game. He whistled whenever a player scored a touchdown. he yelled whenever a player fumbled the ball.,he,1,the football coach,0,FALSE,he,1,TRUE,no url
development_new471,The football coach lost his voice after the game. He whistled whenever a player scored a touchdown. he yelled whenever a player fumbled the ball.,he,1,the ball,136,FALSE,he,1,TRUE,no url
development_new472,The football coach lost his voice after the game. He whistled whenever a player scored a touchdown. he yelled whenever a player fumbled the ball.,he,1,the game,40,FALSE,he,1,TRUE,no url
development_new473,"The players called their coach ""The Flute"". He whistled whenever a player scored a touchdown. he yelled whenever a player fumbled the ball.",he,1,he,1,TRUE,a touchdown,81,FALSE,no url
development_new474,"The players called their coach ""The Flute"". He whistled whenever a player scored a touchdown. He whistled whenever he scored a touchdown.",he,1,a player,65,TRUE,the players,0,FALSE,no url
development_new475,"The players called their coach ""The Flute"". He whistled whenever a player scored a touchdown. He whistled whenever she scored a touchdown.",she,115,a player,65,TRUE,the players,0,FALSE,no url
development_new476,"The players called their coach ""The Flute"". He whistled whenever a player scored a touchdown. He whistled whenever he scored a touchdown.",he,1,a player,65,TRUE,"""the flute",31,FALSE,no url
development_new477,"The players called their coach ""The Flute"". He whistled whenever a player scored a touchdown. He whistled whenever she scored a touchdown.",she,115,a player,65,TRUE,"""the flute",31,FALSE,no url
development_new478,"The players called their coach ""The Flute"". He whistled whenever a player scored a touchdown. He whistled whenever he scored a touchdown.",he,1,a player,65,TRUE,their coach,19,FALSE,no url
development_new479,"The players called their coach ""The Flute"". He whistled whenever a player scored a touchdown. He whistled whenever she scored a touchdown.",she,115,a player,65,TRUE,their coach,19,FALSE,no url
development_new480,The woman fanned herself with her hand. She installed the air conditioner in the room. it in the room broke.,it,26,herself,17,FALSE,the air conditioner,54,TRUE,no url
development_new481,The woman fanned herself with her hand. She installed the air conditioner in the room. it in the room broke.,it,26,the room,77,FALSE,the air conditioner,54,TRUE,no url
development_new482,The woman fanned herself with her hand. She installed the air conditioner in the room. it in the room broke.,it,26,she,40,FALSE,the air conditioner,54,TRUE,no url
development_new483,The woman fanned herself with her hand. She installed the air conditioner in the room. it in the room broke.,it,26,her hand,30,FALSE,the air conditioner,54,TRUE,no url
development_new484,The woman's room is always cold. The air conditioner in the room broke. She installed it in the room.,it,45,the air conditioner,33,TRUE,the woman's room,0,FALSE,no url
development_new485,The woman's room is always cold. The air conditioner in the room broke. She installed it in the room.,it,45,the air conditioner,33,TRUE,she,72,FALSE,no url
development_new486,The woman presented her brother with a gift. he unwrapped the gift. Her brother refused to accept the gift.,he,1,her brother,20,TRUE,the gift,58,FALSE,no url
development_new487,The woman presented her brother with a gift. he unwrapped the gift. Her brother refused to accept the gift.,he,1,her brother,20,TRUE,a gift,37,FALSE,no url
development_new488,The woman's brother did not like the gift. Her brother unwrapped it. Her brother refused to accept the gift.,it,65,the gift,33,TRUE,her brother,43,FALSE,no url
development_new489,The man needed coins to fill the parking meter. He begged people on the street for loose change. He searched under his car seats for it.,it,133,loose change,83,TRUE,the parking meter,29,FALSE,no url
development_new490,The man needed coins to fill the parking meter. He begged people on the street for loose change. he searched under his car seats for loose change.,he,1,he,1,TRUE,coins,15,FALSE,no url
development_new491,The man needed coins to fill the parking meter. He begged people on the street for loose change. he searched under his car seats for loose change.,he,1,he,1,TRUE,the man,0,FALSE,no url
development_new492,The man needed coins to fill the parking meter. He begged people on the street for loose change. he searched under his car seats for loose change.,he,1,he,1,TRUE,the street,68,FALSE,no url
development_new493,The man needed coins to fill the parking meter. He begged people on the street for loose change. he searched under his car seats for loose change.,he,1,he,1,TRUE,his car seats,115,FALSE,no url
development_new494,The poor man recently lost his job. He searched under his car seats for loose change. he begged people on the street for loose change.,he,1,loose change,72,FALSE,he,1,TRUE,no url
development_new495,The poor man recently lost his job. He searched under his car seats for loose change. He begged people on the street for it.,it,121,the street,106,FALSE,loose change,72,TRUE,no url
development_new496,The poor man recently lost his job. He searched under his car seats for loose change. He begged people on the street for it.,it,121,his car seats,54,FALSE,loose change,72,TRUE,no url
development_new497,The poor man recently lost his job. He searched under his car seats for loose change. He begged people on the street for it.,it,121,people,96,FALSE,loose change,72,TRUE,no url
development_new498,The poor man recently lost his job. He searched under his car seats for loose change. He begged people on the street for it.,it,121,the poor man,0,FALSE,loose change,72,TRUE,no url
development_new499,The boy giggled uncontrollably. His brother tickled him. he kicked him.,he,1,his brother,32,TRUE,the boy,0,FALSE,no url
development_new500,The boy started crying loudly. His brother kicked him. His brother tickled he.,he,1,him,50,TRUE,the boy,0,FALSE,no url
development_new501,I pulled too hard on the railing. it came loose from the wall. I caught myself on the railing.,it,34,the railing,21,TRUE,i,0,FALSE,no url
development_new502,I pulled too hard on the railing. it came loose from the wall. I caught myself on the railing.,it,34,the railing,21,TRUE,myself,72,FALSE,no url
development_new503,My friend was recovering from surgery. I dropped her off at the hospital. I brought she a card and flowers.,she,84,her,49,TRUE,my friend,0,FALSE,no url
development_new504,My friend was recovering from surgery. I dropped her off at the hospital. he dropped her off at the hosphetal.,he,49,i,5,TRUE,the hospital,60,FALSE,no url
development_new505,My friend was recovering from surgery. I dropped her off at the hospital. she dropped her off at the hospshetal.,she,74,i,5,TRUE,the hospital,60,FALSE,no url
development_new506,My friend was recovering from surgery. I dropped her off at the hospital. he dropped her off at the hosphetal.,he,49,i,5,TRUE,surgery,30,FALSE,no url
development_new507,My friend was recovering from surgery. I dropped her off at the hospital. she dropped her off at the hospshetal.,she,74,i,5,TRUE,surgery,30,FALSE,no url
development_new508,My friend was recovering from surgery. I dropped her off at the hospital. he dropped her off at the hosphetal.,he,49,i,5,TRUE,a card,-1,FALSE,no url
development_new509,My friend was recovering from surgery. I dropped her off at the hospital. she dropped her off at the hospshetal.,she,74,i,5,TRUE,a card,-1,FALSE,no url
development_new510,My friend had to go for a health checkup. I brought her a card and flowers. he brought her a card and flowers.,he,26,my friend,0,FALSE,i,5,TRUE,no url
development_new511,My friend had to go for a health checkup. I brought her a card and flowers. she brought her a card and flowers.,she,76,my friend,0,FALSE,i,5,TRUE,no url
development_new512,My friend had to go for a health checkup. I brought her a card and flowers. he brought her a card and flowers.,he,26,her,52,FALSE,i,5,TRUE,no url
development_new513,My friend had to go for a health checkup. I brought her a card and flowers. she brought her a card and flowers.,she,76,her,52,FALSE,i,5,TRUE,no url
development_new514,My friend had to go for a health checkup. I brought her a card and flowers. he brought her a card and flowers.,he,26,the hospital,-1,FALSE,i,5,TRUE,no url
development_new515,My friend had to go for a health checkup. I brought her a card and flowers. she brought her a card and flowers.,she,76,the hospital,-1,FALSE,i,5,TRUE,no url
development_new516,My friend had to go for a health checkup. I brought her a card and flowers. he brought her a card and flowers.,he,26,flowers,67,FALSE,i,5,TRUE,no url
development_new517,My friend had to go for a health checkup. I brought her a card and flowers. she brought her a card and flowers.,she,76,flowers,67,FALSE,i,5,TRUE,no url
development_new518,My friend had to go for a health checkup. I brought her a card and flowers. he brought her a card and flowers.,he,26,a health checkup,24,FALSE,i,5,TRUE,no url
development_new519,My friend had to go for a health checkup. I brought her a card and flowers. she brought her a card and flowers.,she,76,a health checkup,24,FALSE,i,5,TRUE,no url
development_new520,The man lifted the heavy box. He scratched his back. he put out his back.,he,1,he,1,TRUE,his back,43,FALSE,no url
development_new521,The man lifted the heavy box. He scratched his back. he put out his back.,he,1,he,1,TRUE,the man,0,FALSE,no url
development_new522,The man was bitten by insects. He scratched his back. he put out his back.,he,1,his back,44,FALSE,he,1,TRUE,no url
development_new523,The man was bitten by insects. He scratched his back. He put out it.,it,13,insects,22,FALSE,his back,44,TRUE,no url
development_new524,The rider fell to the ground. The bull bucked he. The bull chased the rider.,he,1,the bull,30,FALSE,the rider,0,TRUE,no url
development_new525,The rider fell to the ground. The bull bucked she. The bull chased the rider.,she,46,the bull,30,FALSE,the rider,0,TRUE,no url
development_new526,The rider ran at full speed. The bull bucked he. The bull chased the rider.,he,1,the bull,29,FALSE,the rider,0,TRUE,no url
development_new527,The rider ran at full speed. The bull bucked she. The bull chased the rider.,she,45,the bull,29,FALSE,the rider,0,TRUE,no url
development_new528,The fussy baby calmed down. The parents shook a rattle in front of the baby. The parents shook a rattle in front of he.,he,1,the baby,67,TRUE,a rattle,46,FALSE,no url
development_new529,The fussy baby calmed down. The parents shook a rattle in front of the baby. The parents shook a rattle in front of she.,she,116,the baby,67,TRUE,a rattle,46,FALSE,no url
development_new530,The fussy baby calmed down. The parents shook a rattle in front of the baby. they picked out a name for the baby.,they,77,the parents,28,TRUE,a name,93,FALSE,no url
development_new531,The fussy baby calmed down. The parents shook a rattle in front of the baby. they picked out a name for the baby.,they,77,the parents,28,TRUE,the fussy baby,0,FALSE,no url
development_new532,The parents received a birth certificate. they picked out a name for the baby. The parents shook a rattle in front of the baby.,they,42,a name,58,FALSE,the parents,0,TRUE,no url
development_new533,The parents received a birth certificate. they picked out a name for the baby. The parents shook a rattle in front of the baby.,they,42,front,109,FALSE,the parents,0,TRUE,no url
development_new534,The parents received a birth certificate. they picked out a name for the baby. The parents shook a rattle in front of the baby.,they,42,a rattle,97,FALSE,the parents,0,TRUE,no url
development_new535,The parents received a birth certificate. they picked out a name for the baby. The parents shook a rattle in front of the baby.,they,42,the baby,69,FALSE,the parents,0,TRUE,no url
development_new536,The cup of tea was scalding hot. I poured it out. I blew on it.,it,42,i,24,FALSE,it,42,TRUE,no url
development_new537,The cup of tea was scalding hot. I poured it out. he poured het out.,he,1,tea,11,FALSE,i,24,TRUE,no url
development_new538,The cup of tea was scalding hot. I poured it out. she poured shet out.,she,50,tea,11,FALSE,i,24,TRUE,no url
development_new539,The water in tank was dirty. I poured it out. he poured het out.,he,1,i,10,TRUE,it,38,FALSE,no url
development_new540,The water in tank was dirty. I poured it out. she poured shet out.,she,46,i,10,TRUE,it,38,FALSE,no url
development_new541,The water in tank was dirty. I poured it out. he poured het out.,he,1,i,10,TRUE,the water,0,FALSE,no url
development_new542,The water in tank was dirty. I poured it out. she poured shet out.,she,46,i,10,TRUE,the water,0,FALSE,no url
development_new543,The boy got a black eye. The bully mocked he. The bully punched the boy.,he,1,the bully,25,FALSE,the boy,0,TRUE,no url
development_new544,The boy felt humiliated. The bully mocked he. The bully punched the boy.,he,1,the boy,0,TRUE,the bully,25,FALSE,no url
development_new545,The magnet attracted the paperclip. The paperclip dropped from it. The paperclip stuck to the magnet.,it,63,the paperclip,21,FALSE,the magnet,0,TRUE,no url
development_new546,The magnet was too weak to attract the paperclip. The paperclip stuck to it. The paperclip dropped from the magnet.,it,73,the paperclip,35,FALSE,the magnet,0,TRUE,no url
development_new547,The glasses on the table spilled. The child yanked the tablecloth. he yanked the tablecloth.,he,1,the child,34,TRUE,the table,15,FALSE,no url
development_new548,The glasses on the table spilled. The child yanked the tablecloth. she yanked the tablecloth.,she,67,the child,34,TRUE,the table,15,FALSE,no url
development_new549,The glasses on the table spilled. The child yanked the tablecloth. he yanked the tablecloth.,he,1,the child,34,TRUE,the tablecloth,51,FALSE,no url
development_new550,The glasses on the table spilled. The child yanked the tablecloth. she yanked the tablecloth.,she,67,the child,34,TRUE,the tablecloth,51,FALSE,no url
development_new551,The tablecloth needed to be washed. The child yanked it. The child drew on the table.,it,53,the table,0,FALSE,the tablecloth,0,TRUE,no url
development_new552,The city re-elected the mayor. he fulfilled his promises. The city cut its budget.,he,1,the mayor,20,TRUE,its budget,71,FALSE,no url
development_new553,The city re-elected the mayor. she fulfilled his promises. The city cut its budget.,she,31,the mayor,20,TRUE,its budget,71,FALSE,no url
development_new554,The city re-elected the mayor. he fulfilled his promises. The city cut its budget.,he,1,the mayor,20,TRUE,his promises,44,FALSE,no url
development_new555,The city re-elected the mayor. she fulfilled his promises. The city cut its budget.,she,31,the mayor,20,TRUE,his promises,44,FALSE,no url
development_new556,The man went into denial about the tragedy. He got over it easily. he refused to talk about it.,he,1,the tragedy,31,FALSE,he,1,TRUE,no url
development_new557,The man went into denial about the tragedy. He got over it easily. he refused to talk about it.,he,1,denial,18,FALSE,he,1,TRUE,no url
development_new558,The man went into denial about the tragedy. He got over it easily. he refused to talk about it.,he,1,it,56,FALSE,he,1,TRUE,no url
development_new559,The man dealt well with the tragedy. He refused to talk about it. he got over it easily.,he,1,the tragedy,24,FALSE,he,1,TRUE,no url
development_new560,The man dealt well with the tragedy. He refused to talk about it. He got over it easily.,it,20,the man,0,FALSE,it,20,TRUE,no url
development_new561,The mother needed help looking after her children. She sent the children to daycare. She gave up custody of they.,they,108,her children,37,FALSE,the children,60,TRUE,no url
development_new562,The mother needed help looking after her children. She sent the children to daycare. she gave up custody of the children.,she,51,the mother,0,FALSE,she,51,TRUE,no url
development_new563,The mother needed help looking after her children. She sent the children to daycare. she gave up custody of the children.,she,51,help,18,FALSE,she,51,TRUE,no url
development_new564,The mother needed help looking after her children. She sent the children to daycare. she gave up custody of the children.,she,51,she,51,TRUE,her children,37,FALSE,no url
development_new565,The mother needed help looking after her children. She sent the children to daycare. she gave up custody of the children.,she,51,she,51,TRUE,the children,60,FALSE,no url
development_new566,The mother needed help looking after her children. She sent the children to daycare. she gave up custody of the children.,she,51,she,51,TRUE,the mother,0,FALSE,no url
development_new567,The mother needed help looking after her children. She sent the children to daycare. she gave up custody of the children.,she,51,she,51,TRUE,help,18,FALSE,no url
development_new568,The man wanted to save money. He cut back on making frivolous purchases. he withdrew money from his savings account.,he,1,he,1,TRUE,his savings account,96,FALSE,no url
development_new569,The man wanted to save money. He cut back on making frivolous purchases. he withdrew money from his savings account.,he,1,he,1,TRUE,the man,0,FALSE,no url
development_new570,The man wanted to save money. He cut back on making frivolous purchases. he withdrew money from his savings account.,he,1,he,1,TRUE,frivolous purchases,52,FALSE,no url
development_new571,The man wanted to spend money. He cut back on making frivolous purchases. he withdrew money from his savings account.,he,1,he,1,TRUE,his savings account,97,FALSE,no url
development_new572,The man wanted to spend money. He cut back on making frivolous purchases. he withdrew money from his savings account.,he,1,he,1,TRUE,the man,0,FALSE,no url
development_new573,The man wanted to spend money. He cut back on making frivolous purchases. he withdrew money from his savings account.,he,1,he,1,TRUE,frivolous purchases,53,FALSE,no url
development_new574,The librarian told me that I couldn't borrow the book. it was checked out. I requested the librarian's help.,it,55,i,5,FALSE,the book,45,TRUE,no url
development_new575,The librarian told me that I couldn't borrow the book. it was checked out. I requested the librarian's help.,it,55,me,19,FALSE,the book,45,TRUE,no url
development_new576,The librarian told me that I couldn't borrow the book. it was checked out. I requested the librarian's help.,it,55,the librarian's help,87,FALSE,the book,45,TRUE,no url
development_new577,The boy mimicked his older brother. he looked up to his older brother. The boy wrestled with his older brother.,he,1,the boy,0,TRUE,his older brother,17,FALSE,no url
development_new578,The boy broke his arm. he looked up to his older brother. The boy wrestled with his older brother.,he,1,the boy,0,TRUE,his older brother,39,FALSE,no url
development_new579,The mother scolded her daughter. she set the kitchen table. Her daughter burped at the kitchen table.,she,33,her daughter,19,TRUE,the kitchen table,41,FALSE,no url
development_new580,The mother praised her daughter. she set the kitchen table. Her daughter burped at the kitchen table.,she,33,the kitchen table,41,FALSE,her daughter,19,TRUE,no url
development_new581,I wanted to conserve energy. he swept the floor hen the unoccupheed room. I shut off the light in the unoccupied room.,he,29,the floor,38,FALSE,i,0,TRUE,no url
development_new582,I wanted to conserve energy. she swept the floor shen the unoccupsheed room. I shut off the light in the unoccupied room.,she,29,the floor,38,FALSE,i,0,TRUE,no url
development_new583,I wanted to conserve energy. he swept the floor hen the unoccupheed room. I shut off the light in the unoccupied room.,he,29,energy,21,FALSE,i,0,TRUE,no url
development_new584,I wanted to conserve energy. she swept the floor shen the unoccupsheed room. I shut off the light in the unoccupied room.,she,29,energy,21,FALSE,i,0,TRUE,no url
development_new585,I wanted to conserve energy. he swept the floor hen the unoccupheed room. I shut off the light in the unoccupied room.,he,29,the light,85,FALSE,i,0,TRUE,no url
development_new586,I wanted to conserve energy. she swept the floor shen the unoccupsheed room. I shut off the light in the unoccupied room.,she,29,the light,85,FALSE,i,0,TRUE,no url
development_new587,My friend wanted to stay overnight. I swept the floor in the unoccupied room. I shut off the light in it.,it,102,the unoccupied room,57,TRUE,my friend,0,FALSE,no url
development_new588,My friend wanted to stay overnight. I swept the floor in the unoccupied room. he swept the floor hen the unoccupheed room.,he,45,i,5,TRUE,the floor,44,FALSE,no url
development_new589,My friend wanted to stay overnight. I swept the floor in the unoccupied room. she swept the floor shen the unoccupsheed room.,she,78,i,5,TRUE,the floor,44,FALSE,no url
development_new590,The hamburger meat browned. The cook froze it. he froze it.,he,1,the cook,28,TRUE,it,43,FALSE,no url
development_new591,The hamburger meat browned. The cook froze it. she froze it.,she,47,the cook,28,TRUE,it,43,FALSE,no url
development_new592,The hamburger meat can be stored for a long time. The cook grilled it. he grilled it.,he,1,the cook,50,TRUE,it,67,FALSE,no url
development_new593,The hamburger meat can be stored for a long time. The cook grilled it. she grilled it.,she,71,the cook,50,TRUE,it,67,FALSE,no url
development_new594,The hamburger meat can be stored for a long time. The cook grilled it. he grilled it.,he,1,the cook,50,TRUE,the hamburger meat,0,FALSE,no url
development_new595,The hamburger meat can be stored for a long time. The cook grilled it. she grilled it.,she,71,the cook,50,TRUE,the hamburger meat,0,FALSE,no url
development_new596,The flame on the candle went out. I put a match to the wick. I blew on it.,it,71,the flame,0,FALSE,the wick,51,TRUE,no url
development_new597,The flame on the candle went out. I put a match to the wick. he put a match to the wheck.,he,1,a match,40,FALSE,i,34,TRUE,no url
development_new598,The flame on the candle went out. I put a match to the wick. she put a match to the wsheck.,she,61,a match,40,FALSE,i,34,TRUE,no url
development_new599,The candle lit up. I blew on the wick. he blew on the wheck.,he,1,i,12,TRUE,a match,-1,FALSE,no url
development_new600,The candle lit up. I blew on the wick. she blew on the wsheck.,she,39,i,12,TRUE,a match,-1,FALSE,no url
development_new601,The candle lit up. I blew on the wick. he blew on the wheck.,he,1,i,12,TRUE,the candle,0,FALSE,no url
development_new602,The candle lit up. I blew on the wick. she blew on the wsheck.,she,39,i,12,TRUE,the candle,0,FALSE,no url
development_new603,The bowling ball knocked over the bowling pins. The man rolled it down the alley. The man dropped the bowling ball on his foot.,it,63,the bowling ball,0,TRUE,the alley,71,FALSE,no url
development_new604,The bowling ball knocked over the bowling pins. The man rolled it down the alley. The man dropped the bowling ball on his foot.,it,63,the bowling ball,0,TRUE,the bowling pins,30,FALSE,no url
development_new605,The bowling ball knocked over the bowling pins. The man rolled it down the alley. The man dropped the bowling ball on his foot.,it,63,the bowling ball,0,TRUE,his foot,118,FALSE,no url
development_new606,The bowling ball did not knock over any bowling pins. The man dropped it on his foot. The man rolled the bowling ball down the alley.,it,70,the alley,123,FALSE,the bowling ball,0,TRUE,no url
development_new607,The bowling ball did not knock over any bowling pins. The man dropped it on his foot. The man rolled the bowling ball down the alley.,it,70,any bowling pins,36,FALSE,the bowling ball,0,TRUE,no url
development_new608,The bowling ball did not knock over any bowling pins. The man dropped it on his foot. The man rolled the bowling ball down the alley.,it,70,his foot,76,FALSE,the bowling ball,0,TRUE,no url
development_new609,The woman ran her finger under cold water. She burned it on the toaster. She put a diamond ring on her finger.,it,54,her finger,14,TRUE,cold water,31,FALSE,no url
development_new610,The woman ran her finger under cold water. She burned it on the toaster. She put a diamond ring on her finger.,it,54,her finger,14,TRUE,she,43,FALSE,no url
development_new611,The woman ran her finger under cold water. She burned it on the toaster. She put a diamond ring on her finger.,it,54,her finger,14,TRUE,a diamond ring,81,FALSE,no url
